platform,date,author,rating,review_text,source_url,sentiment,sentiment_reason,themes,specific_issue,feature_request,churn_risk,churn_reason,trust_break,priority,priority_reason,is_actionable,is_feature_request,is_bug_report,is_churn_signal,noise_type,support_category,competitor_mentioned,action_item,key_insight,confidence
app_store,2026-02-08,Ankita_Uniyal,5.0,"Loved this app, specially for fruits and veggies.",https://apps.apple.com/in/app/id6744534743,Positive,Loved app for fruits and veg.,Product Quality,,,Low,,False,P4,Brief positive.,False,False,False,False,None,Other,,,Produce remains the anchor category.,0.9
app_store,2026-02-07,PrasBNG,5.0,"You’ve begun with a bang, hope you don’t end with a whimper like so many other store-to-home services. Awesome so far, keep it up and don’t lose the momentum.",https://apps.apple.com/in/app/id6744534743,Positive,"Impressive start, hopes they maintain momentum.",Product Quality,,,Low,,False,P4,Encouraging review.,False,False,False,False,None,Other,,,Customers are aware of the startup lifecycle and demand consistency.,0.9
app_store,2026-02-07,Iridhuwhf,5.0,Excellent overall,https://apps.apple.com/in/app/id6744534743,Positive,Excellent overall.,Product Quality,,,Low,,False,P4,Too brief.,False,False,False,False,None,Other,,,General satisfaction.,0.8
app_store,2026-02-06,Golandaz,5.0,I am loving the quality of the groceries I get. Keep it up. Please keep expanding the inventory with more items,https://apps.apple.com/in/app/id6744534743,Positive,"Loves quality, requests inventory expansion.",Product Quality | Selection & Discovery,,Expand inventory with more items.,Low,,False,P4,Vague feature request but strong retention signal.,False,True,False,False,None,Other,,,Users want to consolidate more of their basket on the platform.,0.9
app_store,2026-02-06,NupsD,5.0,Fresh produce and wonderfully packaged at reasonable prices. There’s enough variety of veggies and fruits to choose from - local and exotic. Love the mushrooms and cheeses and milk options.,https://apps.apple.com/in/app/id6744534743,Positive,"Praises fresh produce, packaging, pricing, and variety.",Product Quality | Packaging | Selection & Discovery | Pricing & Value,,,Low,,False,P4,Highly positive and comprehensive review.,False,False,False,False,None,Other,,,"Exotics, mushrooms, and cheeses are strong retention anchors.",0.95
app_store,2026-02-06,SangramSahu,5.0,"FirstClub is an excellent application that truly stands out for its quality and reliability. The platform offers a wide range of high-quality products, all of which appear to be authentic and sourced from authorized sellers, which builds strong trust and confidence as a user.

The application UI is clean, modern, and very user-friendly. Navigation is smooth, product discovery is easy, and the overall design makes the shopping experience enjoyable and hassle-free. The categorization, search functionality, and product details are well structured, making it simple to make informed purchasing decisions.

Overall, FirstClub delivers a premium shopping experience.",https://apps.apple.com/in/app/id6744534743,Positive,"Detailed praise for UI, trust, quality, and navigation.",UX | Product Quality | Selection & Discovery,,,Low,,False,P4,Strong validation of app design and merchant authenticity.,False,False,False,False,None,Other,,,Clean UI and authorized sellers build strong user confidence.,0.98
app_store,2026-02-01,ShailJaiswal,1.0,"They don’t know abc of quick delivery but want to build quick commerce, soon they will go away as they least bothered about customer and simply holding customer for more than hour by giving silly reason and want to wait for order forever. And then they will cancel the order by giving vague reason. Not worth try",https://apps.apple.com/in/app/id6744534743,Negative,"Held waiting for an hour for a quick commerce order, which was then cancelled with a vague reason.",Delivery & Speed | Customer Support,"Order delayed over an hour with bad CS communication, ultimately cancelled by the platform.",,High,Dreadful delivery failure + unilateral cancellation breaks the core quick commerce promise.,True,P2,"Operational failure resulting in churn, needs delivery routing/CS policy fix.",True,False,False,True,None,Delivery,,Implement automated proactive compensation and exact-reason tracking for platform-initiated delayed cancellations.,Stringing customers along to cancel later destroys trust worse than immediate cancellation.,0.95
app_store,2026-01-31,Nivedita01,5.0,"Love all the products that I purchased from here. High-quality ingredients, fresh and delicious snacks, beverages, breads, cheeses and more ♥️",https://apps.apple.com/in/app/id6744534743,Positive,Loves high quality ingredients and variety.,Product Quality | Selection & Discovery,,,Low,,False,P4,General positive sentiment.,False,False,False,False,None,Other,,,Gourmet snacking and bakery items pair well with fresh groceries.,0.9
app_store,2026-01-30,Jasbeer13,5.0,Everything I've ordered till now has been excellent,https://apps.apple.com/in/app/id6744534743,Positive,Everything excellent.,Product Quality,,,Low,,False,P4,Brief positive.,False,False,False,False,None,Other,,,Consistent quality.,0.8
app_store,2026-01-30,Rana1100,1.0,Delayed deliveries. Extremely bad customer support.,https://apps.apple.com/in/app/id6744534743,Negative,Delayed deliveries and bad customer support.,Delivery & Speed | Customer Support,General delivery delays and poor support.,,Medium,Core service failures but no explicit intent to leave mentioned.,False,P4,Vague venting.,False,False,False,False,Vague Venting,Delivery,,,"Delivery reliability needs monitoring, though review lacks specifics.",0.7
app_store,2026-01-23,adi___chd091,4.0,Good products. Seems authentic and genuine. The app doesn’t have an option to save card details which is the reason for 4 stars,https://apps.apple.com/in/app/id6744534743,Mixed,Good products but frustrated by the inability to save card details.,Product Quality | UX,Cannot save card details in the app.,Option to save card details for quicker checkout.,Low,,False,P3,Clear UX friction point at checkout.,True,True,False,False,None,Billing,,Integrate secure payment tokenization to allow users to save credit/debit card details.,Lack of saved payments adds friction to high-frequency purchasing.,0.98
app_store,2026-01-16,Sai pranav,5.0,"Unlike other quick commerce these people are literally focused on the quality of the product serving to customer. Been using my first club for last few months, and this app is my goto place for vegetables and groceries.",https://apps.apple.com/in/app/id6744534743,Positive,Stands out from other quick commerce due to literal focus on quality.,Product Quality,,,Low,,False,P4,Great competitive feedback.,False,False,False,False,None,Other,other quick commerce,,Quality differentiation is a strong enough magnet to switch habitual quick-commerce users.,0.95
app_store,2026-01-12,Abhishek4424,5.0,"If you’re looking for great products then go for this, price is bit high but for good quality products i feel worth it",https://apps.apple.com/in/app/id6744534743,Positive,Price is high but worth it for the great products.,Pricing & Value | Product Quality,,,Low,,False,P4,Validates pricing strategy.,False,False,False,False,None,Other,,,Users accept higher prices when product quality meets their expectations.,0.9
app_store,2026-01-11,jaysanx,5.0,"Top class produce and curation, helps you eat the best quality food",https://apps.apple.com/in/app/id6744534743,Positive,Top class produce and curation.,Product Quality | Selection & Discovery,,,Low,,False,P4,Brief positive.,False,False,False,False,None,Other,,,Curation is a strong selling point.,0.9
app_store,2026-01-11,Suneeta Jain,5.0,Its become my go to app for the monthly groceries and daily requirements. The wide range of indian brands some of home grown brands makes it more interesting.,https://apps.apple.com/in/app/id6744534743,Positive,"Go-to app for monthly groceries, appreciates homegrown Indian brands.",Selection & Discovery,,,Low,,False,P4,Excellent validation of catalog mix.,False,False,False,False,None,Other,,,Homegrown D2C brands serve as a unique discovery hook.,0.95
app_store,2026-01-11,Raviagastya,5.0,"With 10+ transactional experience, they are clean, fresh and environmentally focused company.",https://apps.apple.com/in/app/id6744534743,Positive,"10+ orders, clean, fresh and environmentally focused.",Product Quality | Packaging,,,Low,,False,P4,Strong retention and brand alignment.,False,False,False,False,None,Other,,,Environmental focus resonates with the retention cohort.,0.9
app_store,2026-01-11,Karthick Prabu,5.0,Have been a regular customer of FC. Top notch quality products across all categories.,https://apps.apple.com/in/app/id6744534743,Positive,"Regular customer, top notch quality.",Product Quality,,,Low,,False,P4,Loyalty signal.,False,False,False,False,None,Other,,,Quality sustains regular habit.,0.9
app_store,2026-01-11,Jit2k18,5.0,"Items  are nice , packaging is awesome",https://apps.apple.com/in/app/id6744534743,Positive,"Nice items, awesome packaging.",Product Quality | Packaging,,,Low,,False,P4,Brief positive.,False,False,False,False,None,Other,,,Packaging remains a highlight.,0.9
app_store,2026-01-11,radhat123,1.0,"unable to find subscriptions suddenly to cancel the next orders and team
is not helping to resolve it or not helping the customer my cancelling it from their end",https://apps.apple.com/in/app/id6744534743,Negative,User cannot find subscription cancellation options and support is refusing to help.,Subscription | Customer Support | UX,Subscription cancellation feature went missing; support refusing to manually cancel.,,High,Being trapped in a subscription is a severe dark pattern and trust breach.,True,P1,Money trust break regarding subscription entrapment.,True,False,True,True,None,Subscription,,Audit subscription portal for missing 'Cancel' button and mandate support agents to instantly process manual cancellation requests.,Hiding cancellation flows forces support volume and permanently destroys brand trust.,0.98
